customerID,ContractType,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,BillingID
0168-XZKBB,Month-to-month,Yes,86.85,1564.4,No,B12749
3785-NRHYR,Month-to-month,No,19.65,19.65,No,B12750
5196-SGOAK,Month-to-month,Yes,75.7,75.7,Yes,B12751
4537-DKTAL,Month-to-month,No,45.55,84.4,No,B12752
7072-MBHEV,Month-to-month,Yes,78.1,864.85,No,B12753
5602-BVFMK,One year,No,19.3,228.75,No,B12754
6297-NOOPG,Two year,Yes,110.5,7752.05,No,B12755
1891-UAWWU,Month-to-month,No,90.8,1951,Yes,B12756
8204-TIFGJ,Month-to-month,Yes,20.3,470.6,No,B12757
8050-DVOJX,Two year,No,81.35,4060.9,No,B12758
6108-OQZDQ,Month-to-month,Yes,97.95,384.5,Yes,B12759
0363-QJVFX,Month-to-month,Yes,108.15,3432.9,Yes,B12760
8903-XEBGX,Month-to-month,Yes,55.3,108.65,No,B12761
8169-SAEJD,Two year,No,56.55,3952.65,No,B12762
9840-DVNDC,Month-to-month,Yes,80.5,463.05,Yes,B12763
1089-XZWHH,Two year,Yes,19.7,494.05,No,B12764
2325-WINES,One year,Yes,104.05,3416.85,No,B12765
6064-ZATLR,Two year,No,52.85,1498.65,No,B12766
3096-JRDSO,Month-to-month,Yes,104.3,2867.75,Yes,B12767
7824-PANSQ,Month-to-month,No,80.65,4807.35,No,B12768
8042-JVNFH,Month-to-month,Yes,71.35,71.35,Yes,B12769
9648-BCHKM,Two year,Yes,24.65,471.35,No,B12770
2888-ADFAO,Two year,Yes,21.3,1041.8,No,B12771
8707-HOEDG,Two year,Yes,110.2,7689.8,No,B12772
3374-LXDEV,Month-to-month,No,89.4,1132.35,Yes,B12773
4072-IPYLT,Month-to-month,No,51.05,1815,No,B12774
7167-PCEYD,Two year,Yes,19.8,1311.3,No,B12775
4936-YPJNK,Month-to-month,Yes,19.9,199.45,No,B12776
1580-BMCMR,Month-to-month,Yes,87.3,1637.3,No,B12777
4817-KEQSP,Two year,No,19.85,1326.35,No,B12778
6408-WHTEF,Two year,Yes,89.4,6376.55,No,B12779
9251-AWQGT,Two year,No,20.0,935.9,No,B12780
8749-CLJXC,Month-to-month,No,20.05,20.05,No,B12781
7989-VCQOH,Month-to-month,No,83.25,1611.15,No,B12782
5049-GLYVG,Month-to-month,No,20.6,20.6,Yes,B12783
4199-QHJNM,Two year,No,102.9,6989.7,No,B12784
8882-TLVRW,Two year,No,39.1,2779.5,No,B12785
5883-GTGVD,Month-to-month,Yes,99.95,1931.75,Yes,B12786
5135-GRQJV,Two year,Yes,114.5,8331.95,No,B12787
2384-OVPSA,Two year,No,20.2,735.9,No,B12788
1371-WEPDS,One year,No,55.8,2283.3,No,B12789
3580-GICBM,Two year,Yes,24.2,1445.2,No,B12790
4817-QRJSX,Month-to-month,Yes,81.0,818.05,Yes,B12791
9730-DRTMJ,One year,Yes,72.8,2333.05,No,B12792
4686-UXDML,Month-to-month,Yes,99.85,1992.55,No,B12793
3349-ANQNH,One year,Yes,99.5,5890,No,B12794
2398-YPMUR,Month-to-month,Yes,70.15,916.75,Yes,B12795
0932-YIXYU,Two year,No,20.25,1029.8,No,B12796
7480-SPLEF,Two year,Yes,26.0,1796.55,No,B12797
7636-XUHWW,Month-to-month,Yes,19.9,33.7,No,B12798
1431-CYWMH,Month-to-month,No,19.05,454.05,No,B12799
5937-EORGB,Month-to-month,Yes,96.5,1392.25,No,B12800
6349-JDHQP,Two year,No,19.85,1049.6,No,B12801
5539-HIVAK,Month-to-month,No,25.7,734.6,No,B12802
5847-MXBEO,One year,No,20.3,475.1,No,B12803
9985-MWVIX,Month-to-month,Yes,70.15,70.15,Yes,B12804
4583-PARNH,Month-to-month,Yes,91.55,1540.05,No,B12805
1116-FRYVH,Two year,No,39.4,1978.65,No,B12806
1421-HCERK,Month-to-month,Yes,105.7,3181.8,No,B12807
9633-XQABV,Month-to-month,Yes,70.25,229.7,No,B12808
0716-BQNDX,Two year,No,93.75,5625.55,No,B12809
1265-XTECC,One year,Yes,96.55,6581.9,Yes,B12810
1183-CANVH,One year,No,60.0,1347.15,No,B12811
1972-XMUWV,Two year,Yes,59.8,3808.2,No,B12812
8679-LZBMD,One year,Yes,90.65,3974.15,No,B12813
3407-JMJQQ,Two year,Yes,109.0,7661.8,No,B12814
6252-DFGTK,One year,No,68.1,2479.25,No,B12815
1539-LNKHM,Month-to-month,No,20.4,266.6,No,B12816
8645-KOMJQ,Two year,Yes,81.95,5601.4,No,B12817
0289-IVARM,Month-to-month,No,60.55,1982.6,No,B12818
9761-XUJWD,Month-to-month,Yes,65.6,339.9,No,B12819
4057-FKCZK,Two year,No,82.5,4828.05,No,B12820
4291-TPNFG,Two year,Yes,82.3,5980.55,No,B12821
6087-YPWHO,Two year,No,68.15,4808.7,No,B12822
3090-QFUVD,Month-to-month,No,20.3,20.3,No,B12823
2237-ZFSMY,One year,Yes,95.55,3692.85,Yes,B12824
1722-LDZJS,One year,No,20.2,1068.15,No,B12825
1818-ESQMW,Month-to-month,Yes,89.2,2383.6,No,B12826
4871-JTKJF,Month-to-month,Yes,69.65,69.65,Yes,B12827
1415-YFWLT,Month-to-month,Yes,89.3,89.3,Yes,B12828
7401-RUBNK,Month-to-month,No,74.8,1438.05,No,B12829
0506-YLVKJ,Two year,Yes,20.2,917.45,No,B12830
8661-BOYNW,Two year,Yes,84.4,6096.45,No,B12831
6711-VTNRE,Month-to-month,Yes,87.55,3078.1,Yes,B12832
4815-GBTCD,Month-to-month,Yes,25.15,99.95,No,B12833
2805-AUFQN,Two year,No,19.8,475.2,No,B12834
0980-PVMRC,Month-to-month,Yes,50.85,2036.55,No,B12835
7233-DRTRF,Month-to-month,Yes,102.4,6444.05,No,B12836
3500-RMZLT,Month-to-month,Yes,96.3,1426.75,Yes,B12837
3873-NFTGI,Month-to-month,Yes,55.5,767.55,No,B12838
1162-ECVII,Two year,Yes,109.75,7932.5,No,B12839
7048-GXDAY,Month-to-month,Yes,106.4,4040.65,No,B12840
8571-ZCMCX,Two year,Yes,60.0,2768.65,No,B12841
1169-WCVAK,Month-to-month,Yes,88.8,1672.35,No,B12842
4548-SDBKE,Month-to-month,Yes,85.2,474.8,Yes,B12843
8066-POXGX,Month-to-month,Yes,35.1,446.1,Yes,B12844
7129-CAKJW,Month-to-month,No,80.05,1345.65,No,B12845
8695-ARGXZ,Month-to-month,Yes,75.55,2425.4,No,B12846
3570-YUEKJ,Month-to-month,Yes,49.55,2077.95,No,B12847
4143-OOBWZ,Month-to-month,Yes,81.3,416.3,Yes,B12848
1555-HAPSU,Two year,No,23.9,1663.5,No,B12849
1697-NVVGY,Month-to-month,No,66.4,1286.05,No,B12850
7854-EKTJL,Month-to-month,Yes,19.6,35.85,Yes,B12851
8464-EETCQ,Two year,No,18.8,1094.35,No,B12852
2419-FSORS,Two year,Yes,108.4,7719.5,No,B12853
8132-YPVBX,Month-to-month,Yes,85.95,514.6,No,B12854
9102-IAYHT,Month-to-month,Yes,85.45,1451.6,Yes,B12855
6754-LZUKA,Two year,No,80.9,4932.5,No,B12856
3422-LYEPQ,Month-to-month,Yes,71.0,71,Yes,B12857
8099-MZPUJ,Two year,No,111.8,5443.65,No,B12858
0787-LHDYT,Month-to-month,Yes,20.6,330.25,No,B12859
2642-DTVCO,Month-to-month,Yes,85.05,746.5,Yes,B12860
0374-IOEGQ,Month-to-month,No,44.6,122.7,No,B12861
4361-JEIVL,Month-to-month,Yes,44.4,44.4,Yes,B12862
3197-NNYNB,Two year,No,105.1,6631.85,No,B12863
3396-DKDEL,Two year,Yes,115.15,8250,No,B12864
1752-OZXFY,One year,Yes,59.8,3561.15,No,B12865
9066-QRSDU,One year,Yes,26.3,1763.55,No,B12866
9112-WSNPU,Month-to-month,No,70.55,2419,No,B12867
9867-NNXLC,Month-to-month,Yes,20.05,470.2,No,B12868
5321-NTRKC,Two year,No,79.85,5234.95,No,B12869
1363-TXLSL,Month-to-month,Yes,70.3,70.3,Yes,B12870
9507-EXLTT,Month-to-month,Yes,79.35,79.35,Yes,B12871
3161-GETRM,Month-to-month,Yes,90.05,3097,No,B12872
0402-OAMEN,Two year,No,24.45,1709.1,No,B12873
6933-VLYFX,One year,No,59.95,1848.8,No,B12874
6754-WKSHP,One year,No,25.35,723.3,No,B12875
9846-GKXAS,Month-to-month,Yes,90.8,809.75,Yes,B12876
6017-PPLPX,Month-to-month,Yes,70.45,1470.95,Yes,B12877
4976-LNFVV,Month-to-month,Yes,34.3,577.15,No,B12878
5055-MGMGF,Month-to-month,Yes,105.05,6914.95,No,B12879
4641-FROLU,Two year,No,19.3,602.9,No,B12880
2862-JVEOY,One year,No,19.15,124.4,No,B12881
2969-QWUBZ,Month-to-month,No,51.4,96.8,No,B12882
9822-BIIGN,Month-to-month,No,71.85,3827.9,No,B12883
2077-MPJQO,Month-to-month,Yes,75.4,533.05,No,B12884
1534-OULXE,One year,Yes,49.7,2961.4,No,B12885
7136-RVDTZ,One year,Yes,45.25,3264.45,Yes,B12886
2971-SGAFL,Month-to-month,Yes,78.75,995.35,No,B12887
1480-IVEVR,One year,Yes,81.6,2815.25,No,B12888
2905-KFQUV,Month-to-month,Yes,70.4,154.8,No,B12889
4581-SSPWD,Month-to-month,Yes,75.8,246.3,Yes,B12890
3370-HXOPH,Month-to-month,No,76.1,257.6,No,B12891
9391-YZEJW,One year,Yes,94.0,5757.2,No,B12892
9958-MEKUC,Two year,No,103.95,7517.7,No,B12893
0281-CNTZX,Two year,Yes,19.95,1234.8,No,B12894
6927-WTFIV,Month-to-month,No,71.3,1389.2,Yes,B12895
4118-CEVPF,One year,Yes,110.8,3836.3,No,B12896
3398-ZOUAA,Month-to-month,Yes,69.1,1474.75,Yes,B12897
9114-VEPUF,One year,No,96.1,6001.45,No,B12898
7876-BEUTG,Month-to-month,Yes,48.8,720.1,No,B12899
2338-BQEZT,Month-to-month,Yes,50.55,2832.75,No,B12900
9873-MNDKV,Month-to-month,Yes,44.65,472.25,No,B12901
0378-NHQXU,Month-to-month,No,88.25,1460.65,Yes,B12902
8241-JUIQO,One year,No,19.45,1336.35,No,B12903
2194-IIQOF,Two year,No,89.3,6388.65,No,B12904
4512-ZUIYL,Month-to-month,No,70.0,153.05,Yes,B12905
9631-RXVJM,Two year,No,19.25,677.9,No,B12906
9584-EXCDZ,Month-to-month,No,70.5,1165.6,No,B12907
7969-AULMZ,Month-to-month,Yes,97.35,2119.5,Yes,B12908
5093-FEGLU,Two year,No,19.65,921.55,No,B12909
2621-UDNLU,Month-to-month,No,20.85,72,No,B12910
7526-IVLYU,Month-to-month,Yes,19.65,68.35,No,B12911
2428-HYUNX,Two year,Yes,19.35,847.25,No,B12912
9214-EKVXR,Month-to-month,Yes,44.0,44,No,B12913
3410-MHHUM,One year,No,94.4,4295.35,No,B12914
0568-ONFPC,Month-to-month,Yes,25.9,135,Yes,B12915
0733-VUNUW,Month-to-month,Yes,55.65,1400.55,Yes,B12916
4550-EVXNY,Month-to-month,Yes,69.65,69.65,Yes,B12917
2122-YWVYA,Month-to-month,Yes,75.4,1380.4,No,B12918
2968-SSGAA,Month-to-month,Yes,100.6,1060.2,Yes,B12919
2296-DKZFP,Two year,No,71.0,4386.2,No,B12920
4844-JJWUY,Month-to-month,Yes,86.0,86,Yes,B12921
6777-TGHTM,One year,Yes,106.95,5785.5,Yes,B12922
8909-BOLNL,One year,No,21.2,52.05,No,B12923
6603-YRDCJ,Two year,Yes,61.05,2018.4,No,B12924
3538-WZPHD,Month-to-month,Yes,29.6,79.45,Yes,B12925
3229-USWAR,One year,Yes,79.95,2727.3,No,B12926
2138-VFAPZ,Two year,Yes,19.7,263.65,No,B12927
6131-JLWZM,Month-to-month,Yes,20.3,275.4,No,B12928
4785-QRJHC,One year,Yes,59.9,2816.65,Yes,B12929
0269-XFESX,One year,No,24.35,538.5,No,B12930
1709-EJDOX,Two year,No,19.75,948.9,No,B12931
4316-XCSLJ,Month-to-month,Yes,50.3,846.8,No,B12932
8610-WFCJF,Month-to-month,Yes,95.6,4783.5,Yes,B12933
9693-XMUOB,Month-to-month,Yes,50.25,2997.45,No,B12934
0383-CLDDA,Two year,Yes,85.35,5897.4,No,B12935
4905-JEFDW,One year,Yes,41.6,470.6,Yes,B12936
2709-UQGNP,Month-to-month,Yes,51.65,524.5,No,B12937
3549-ZTMNH,Two year,Yes,24.0,269.65,No,B12938
7881-INRLC,Month-to-month,Yes,100.85,4740,Yes,B12939
8033-ATFAS,Month-to-month,Yes,59.85,2341.5,No,B12940
1635-NZATJ,Two year,No,25.45,1789.65,No,B12941
0562-HKHML,Two year,No,23.9,1626.4,No,B12942
8277-RVRSV,One year,No,24.15,800.3,No,B12943
9943-VSZUV,Month-to-month,Yes,75.7,5060.85,No,B12944
0117-LFRMW,Month-to-month,No,40.2,1448.8,Yes,B12945
6172-FECYY,Month-to-month,No,84.5,4254.85,Yes,B12946
7054-ENNGU,Month-to-month,No,50.85,466.6,No,B12947
1455-HFBXA,Two year,Yes,91.6,4627.8,No,B12948
9402-CXWPL,One year,No,98.9,6838.6,No,B12949
1628-BIZYP,Month-to-month,Yes,85.0,85,No,B12950
1965-AKTSX,Month-to-month,Yes,78.95,1101.85,Yes,B12951
0082-LDZUE,Month-to-month,Yes,44.3,44.3,No,B12952
4786-UKSNZ,Month-to-month,No,20.2,20.2,Yes,B12953
5343-SGUBI,One year,Yes,80.2,4297.6,No,B12954
0856-NAOES,Month-to-month,No,60.9,414.1,No,B12955
1976-AZZPJ,Month-to-month,No,34.2,256.6,No,B12956
7248-VZQLC,Month-to-month,Yes,85.2,3969.35,Yes,B12957
6156-UZDLF,One year,Yes,87.15,2274.1,No,B12958
3099-OONVS,Month-to-month,No,54.3,1296.8,No,B12959
9500-WBGRP,Two year,Yes,19.1,1268.85,No,B12960
5183-KLYEM,Two year,Yes,112.75,8192.6,No,B12961
5144-PQCDZ,Month-to-month,Yes,19.95,59.25,No,B12962
8514-VZHEB,Two year,No,19.5,1147.85,No,B12963
6625-IUTTT,Two year,No,65.55,4361.55,No,B12964
9355-NPPFS,Month-to-month,Yes,78.8,2006.1,No,B12965
0068-FIGTF,One year,No,78.2,2078.95,No,B12966
5965-GGPRW,Two year,No,105.25,7609.75,No,B12967
8035-PWSEV,Month-to-month,Yes,89.25,487.05,No,B12968
2236-HILPA,Two year,No,20.65,1218.45,No,B12969
1840-BIUOG,One year,Yes,68.7,1416.2,No,B12970
1356-MKYSK,Month-to-month,No,78.65,483.3,No,B12971
6080-LNESI,Two year,No,24.75,1234.6,No,B12972
1830-IPXVJ,Two year,No,19.75,1311.6,No,B12973
5828-DWPIL,Month-to-month,Yes,89.1,5618.3,No,B12974
8398-TBIYD,Two year,Yes,84.7,6185.15,No,B12975
0011-IGKFF,Month-to-month,Yes,98.0,1237.85,Yes,B12976
4192-GORJT,Month-to-month,Yes,94.45,498.1,Yes,B12977
6496-SLWHQ,Month-to-month,Yes,105.0,294.45,Yes,B12978
9912-GVSEQ,Month-to-month,Yes,93.85,2381.55,Yes,B12979
2931-FSOHN,Month-to-month,Yes,59.9,788.35,No,B12980
9418-RUKPH,Two year,Yes,19.95,756.4,No,B12981
5383-MMTWC,Month-to-month,Yes,84.0,613.4,Yes,B12982
9971-ZWPBF,Month-to-month,Yes,108.9,3625.2,No,B12983
4712-AUQZO,Month-to-month,No,33.6,550.35,No,B12984
9711-FJTBX,One year,Yes,85.85,4793.8,No,B12985
2908-ZTPNF,Month-to-month,Yes,34.85,1267.2,No,B12986
7240-ETPTR,Month-to-month,Yes,48.75,442.2,Yes,B12987
2202-CUYXZ,Month-to-month,Yes,84.85,84.85,Yes,B12988
5995-OIGLP,Month-to-month,No,56.65,654.85,Yes,B12989
8421-WZOOW,Month-to-month,Yes,95.3,5567.45,No,B12990
6261-RCVNS,One year,No,73.9,3160.55,Yes,B12991
7951-QKZPL,Two year,Yes,24.5,740.3,Yes,B12992
1414-YADCW,Two year,No,84.6,5706.2,No,B12993
8756-RDDLT,Month-to-month,No,44.95,3085.35,No,B12994
2862-PFNIK,Month-to-month,Yes,24.7,24.7,No,B12995
5816-QVHRX,Month-to-month,No,100.3,3541.4,No,B12996
4430-YHXGG,Month-to-month,Yes,25.45,84.2,No,B12997
6888-SBYAI,Month-to-month,Yes,50.7,50.7,No,B12998
7395-XWZOY,Month-to-month,Yes,55.0,1165.55,No,B12999
7169-YWAMK,Two year,No,68.4,4855.35,No,B13000
3640-PHQXK,Month-to-month,Yes,89.9,2806.9,Yes,B13001
6877-LGWXO,Month-to-month,No,78.55,1422.65,Yes,B13002
6859-RKMZJ,Month-to-month,Yes,55.05,608.15,No,B13003
2729-VNVAP,Two year,No,19.8,641.35,No,B13004
2957-JIRMN,One year,No,84.45,4959.15,No,B13005
2049-BAFNW,Month-to-month,No,35.9,35.9,No,B13006
3842-QTGDL,Month-to-month,No,80.75,1321.3,No,B13007
7163-OCEQI,One year,Yes,78.65,1663.75,No,B13008
9782-LGXMC,Month-to-month,No,61.75,3024.15,No,B13009
5975-BAICR,One year,Yes,63.7,2188.5,No,B13010
8019-ENHXU,Month-to-month,Yes,99.45,4138.05,Yes,B13011
5167-GBFRE,Month-to-month,Yes,25.2,102.5,Yes,B13012
9033-EOXWV,One year,No,74.05,872.65,Yes,B13013
4673-KKSLS,Month-to-month,No,87.6,2724.25,No,B13014
4853-OITSN,Month-to-month,Yes,89.15,413.25,No,B13015
9800-OUIGR,Two year,No,20.0,1374.2,No,B13016
1324-NLTJE,Month-to-month,No,55.0,757.1,Yes,B13017
2324-EFHVG,Two year,Yes,104.4,6692.65,No,B13018
7094-MSZAO,Month-to-month,Yes,20.05,218.5,No,B13019
1522-VVDMG,Month-to-month,Yes,89.75,608.8,Yes,B13020
6907-CQGPN,Month-to-month,No,34.3,1004.75,No,B13021
0780-XNZFN,Two year,No,20.65,1125.6,No,B13022
0239-OXEXL,Month-to-month,No,84.25,3847.6,No,B13023
2675-IJRGJ,Two year,No,19.65,978,No,B13024
7049-GKVZY,One year,No,79.85,1387.35,No,B13025
8577-QSOCG,Two year,Yes,20.2,746.05,No,B13026
3721-CNZHX,One year,No,19.8,304.6,No,B13027
0212-ISBBF,Month-to-month,Yes,50.35,1098.85,No,B13028
9185-TQCVP,Month-to-month,Yes,85.15,1139.2,Yes,B13029
3585-YNADK,One year,No,74.6,4368.95,No,B13030
5271-DBYSJ,Month-to-month,Yes,79.15,827.7,No,B13031
1099-GODLO,Two year,No,20.35,20.35,No,B13032
6828-HMKWP,Two year,No,21.05,262.05,No,B13033
5567-WSELE,Month-to-month,Yes,94.6,279.55,Yes,B13034
1472-TNCWL,Month-to-month,Yes,94.7,3512.5,No,B13035
8063-RJYNF,Month-to-month,Yes,94.25,1483.25,Yes,B13036
0687-ZVTHB,One year,No,72.45,4653.85,Yes,B13037
2080-GKCWQ,Month-to-month,No,74.95,151.75,No,B13038
9661-ACXBS,Month-to-month,Yes,105.2,4400.75,Yes,B13039
2193-SFWQW,Two year,No,111.95,8033.1,No,B13040
5656-JAMLX,Two year,No,19.85,1253.65,No,B13041
3462-BJQQA,Month-to-month,Yes,89.75,552.65,No,B13042
0442-TDYUO,Two year,Yes,20.05,1036,No,B13043
6733-LRIZX,Two year,Yes,108.95,4025.5,No,B13044
9503-XJUME,One year,No,19.65,928.4,No,B13045
4367-NHWMM,Month-to-month,Yes,24.9,24.9,No,B13046
3727-RJMEO,Month-to-month,Yes,82.85,460.25,Yes,B13047
3779-OSWCF,Two year,No,93.2,6506.15,No,B13048
6736-DHUQI,One year,No,84.8,5598.3,No,B13049
3915-ODIYG,One year,Yes,71.75,4374.55,No,B13050
1360-RCYRT,Month-to-month,Yes,30.35,678.75,No,B13051
2724-FJDYW,One year,No,54.85,2191.7,No,B13052
4451-RWASJ,One year,Yes,19.5,239.75,No,B13053
6646-VRFOL,Month-to-month,Yes,103.85,5485.5,Yes,B13054
3460-TJBWI,Two year,No,24.2,609.05,No,B13055
5917-HBSDW,Month-to-month,No,19.35,683.75,No,B13056
5685-IIXLY,Month-to-month,Yes,83.6,404.2,Yes,B13057
5671-UUNXD,One year,Yes,100.65,5189.75,No,B13058
0956-ACVZC,One year,Yes,94.1,5060.9,No,B13059
2325-NBPZG,Month-to-month,Yes,74.55,233.65,No,B13060
4250-ZBWLV,One year,No,108.45,7176.55,Yes,B13061
4482-FTFFX,Month-to-month,No,56.15,291.45,No,B13062
8859-DZTGQ,Two year,No,20.35,689.75,No,B13063
0440-MOGPM,One year,Yes,80.55,3263.9,No,B13064
0020-JDNXP,One year,No,61.25,1993.2,No,B13065
3752-CQSJI,Month-to-month,Yes,20.45,254.5,No,B13066
5025-GOOKI,Month-to-month,Yes,18.9,347.65,No,B13067
4698-KVLLG,Two year,No,19.6,967.9,No,B13068
5095-AESKG,Month-to-month,Yes,91.5,242.95,Yes,B13069
2887-JPYLU,Month-to-month,No,45.2,1841.9,No,B13070
4770-QAZXN,Month-to-month,No,19.45,232.1,No,B13071
4896-CPRPF,Two year,No,25.45,809.25,No,B13072
1871-MOWRM,Month-to-month,No,80.85,866.45,Yes,B13073
9714-EDSUC,Month-to-month,Yes,94.9,360.55,No,B13074
2027-OAQQC,Month-to-month,Yes,49.05,2076.2,Yes,B13075
0282-NVSJS,Month-to-month,Yes,29.3,355.9,No,B13076
9090-SGQXL,Month-to-month,Yes,105.3,7299.65,Yes,B13077
6595-YGXIT,Month-to-month,Yes,88.95,2291.2,Yes,B13078
7353-YOWFP,One year,No,20.25,129.15,No,B13079
9835-ZIITK,One year,Yes,110.85,7491.75,Yes,B13080
8008-ESFLK,One year,No,110.5,5835.5,No,B13081
7537-CBQUZ,Month-to-month,Yes,109.4,7031.45,No,B13082
1555-DJEQW,Two year,Yes,114.2,7723.9,Yes,B13083
5649-TJHOV,Month-to-month,No,36.5,1032,Yes,B13084
0519-XUZJU,Month-to-month,No,70.75,70.75,Yes,B13085
3363-EWLGO,Month-to-month,No,19.95,109.6,No,B13086
4750-UKWJK,One year,No,19.6,727.8,No,B13087
6338-AVWCY,Month-to-month,Yes,40.15,130.75,Yes,B13088
1689-YQBYY,Month-to-month,Yes,76.6,893,No,B13089
4487-ZYJZK,One year,No,19.6,763.1,No,B13090
2959-FENLU,Month-to-month,Yes,85.3,781.4,No,B13091
0708-LGSMF,Month-to-month,Yes,65.85,902.25,No,B13092
9253-QXKBE,Month-to-month,Yes,94.45,2653.65,Yes,B13093
7634-HLQJR,Two year,No,20.05,1016.7,No,B13094
0487-RPVUM,Month-to-month,No,99.4,5943.65,No,B13095
4079-ULGFR,Month-to-month,No,20.0,275.7,No,B13096
2516-XSJKX,Two year,No,78.45,3126.45,No,B13097
0057-QBUQH,Two year,Yes,25.1,1070.15,No,B13098
9445-SZLCH,Month-to-month,Yes,97.35,3457.9,Yes,B13099
6599-SFQVE,Month-to-month,Yes,55.0,340.4,No,B13100
8331-ZXFOE,One year,Yes,71.1,4299.2,No,B13101
4003-FUSHP,Month-to-month,Yes,61.55,1093.2,No,B13102
0356-ERHVT,Month-to-month,Yes,45.9,521.9,No,B13103
7325-ENZFI,One year,Yes,40.3,1630.4,No,B13104
4884-ZTHVF,Month-to-month,Yes,87.1,713.6,No,B13105
3920-HIHMQ,Month-to-month,Yes,49.5,1265.65,No,B13106
3055-OYMSE,Month-to-month,Yes,73.8,4003.85,No,B13107
0613-WUXUM,Two year,Yes,19.2,1401.4,No,B13108
7568-PODML,Month-to-month,Yes,45.3,45.3,Yes,B13109
4458-KVRBJ,Two year,No,25.0,1510.5,No,B13110
5349-IECLD,Month-to-month,No,94.95,178.1,Yes,B13111
1397-XKKWR,One year,No,35.3,264.8,No,B13112
3945-GFWQL,Month-to-month,Yes,44.55,480.6,Yes,B13113
8097-OMULG,One year,No,76.75,4541.9,No,B13114
6013-BHCAW,Two year,Yes,81.0,4976.15,No,B13115
0401-WDBXM,Two year,Yes,105.55,7542.25,No,B13116
3387-PLKUI,Month-to-month,No,18.8,251.25,No,B13117
6096-EGVTU,One year,No,24.9,1595.5,No,B13118
3797-VTIDR,Month-to-month,Yes,23.45,23.45,Yes,B13119
5081-NWSUP,One year,No,64.9,685.55,No,B13120
2580-ATZSQ,One year,No,61.35,3874.1,No,B13121
8085-MSNLK,Two year,No,113.95,6891.4,No,B13122
9691-HKOVS,One year,Yes,90.15,4916.95,No,B13123
9881-VCZEP,Month-to-month,No,54.1,1373,No,B13124
9526-BIHHD,Month-to-month,No,29.7,29.7,Yes,B13125
8757-TFHHJ,Month-to-month,Yes,49.8,49.8,No,B13126
4523-WXCEF,Month-to-month,No,101.1,6039.9,Yes,B13127
1468-DEFNC,Two year,Yes,24.4,1548.65,No,B13128
5119-KEPFY,Month-to-month,Yes,95.0,3440.25,No,B13129
8364-TRMMK,Month-to-month,Yes,50.65,151.3,Yes,B13130
0916-KNFAJ,Two year,Yes,69.9,4226.7,No,B13131
8319-QBEHW,One year,Yes,39.95,1023.75,No,B13132
3063-QFSZL,Month-to-month,Yes,55.4,55.4,Yes,B13133
8775-LHDJH,Month-to-month,Yes,90.6,90.6,Yes,B13134
9625-QNLUX,Two year,Yes,103.25,7074.4,No,B13135
3097-NQYSN,Month-to-month,Yes,86.85,156.35,Yes,B13136
4024-CSNBY,Two year,Yes,94.25,6849.75,No,B13137
7110-BDTWG,Two year,Yes,47.05,3263.6,No,B13138
7493-GVFIO,Two year,No,20.55,1252.85,No,B13139
0690-SRQID,Month-to-month,Yes,19.65,67.55,No,B13140
9605-WGJVW,Month-to-month,Yes,70.2,70.2,No,B13141
9114-DPSIA,Two year,No,81.0,5750,No,B13142
4700-UBQMV,One year,Yes,75.9,1549.75,No,B13143
7711-GQBZC,Two year,No,24.7,1810.55,No,B13144
3565-UNOCC,Month-to-month,Yes,99.05,2952.85,Yes,B13145
4627-MIHJH,Two year,No,110.25,7467.55,No,B13146
9795-NREXC,Two year,Yes,85.0,5484.4,No,B13147
8573-CGOCC,Month-to-month,No,19.75,294.9,No,B13148
7356-AYNJP,One year,No,23.9,97.5,No,B13149
9249-FXSCK,One year,Yes,111.25,5916.45,Yes,B13150
5493-SDRDQ,Month-to-month,Yes,55.1,113.35,Yes,B13151
6286-SUUWT,Month-to-month,No,19.95,19.95,No,B13152
4819-HJPIW,Month-to-month,No,25.15,476.8,No,B13153
8654-DHAOW,Month-to-month,No,54.15,101.65,No,B13154
5438-QMDDL,Month-to-month,Yes,59.8,1130.85,No,B13155
9812-GHVRI,Month-to-month,No,83.85,3532.25,No,B13156
5553-AOINX,One year,Yes,104.9,6891.45,No,B13157
1228-ZLNBX,Month-to-month,No,75.3,1570.7,No,B13158
4226-KKDON,Month-to-month,Yes,66.65,520.95,No,B13159
3831-YCPUO,Two year,Yes,109.5,7854.9,No,B13160
7445-WMRBW,One year,Yes,73.85,3581.4,No,B13161
3308-DGHKL,Two year,Yes,19.3,1447.9,No,B13162
9924-JPRMC,Two year,Yes,118.2,8547.15,No,B13163
0080-EMYVY,One year,No,51.45,727.85,No,B13164
6218-KNUBD,Month-to-month,No,59.45,357.6,No,B13165
7337-CINUD,Two year,No,19.5,159.35,No,B13166
7609-NRNCA,One year,No,19.55,280.85,No,B13167
0623-EJQEG,One year,No,93.55,6069.25,No,B13168
7153-CHRBV,One year,Yes,59.3,3274.35,No,B13169
0871-URUWO,Month-to-month,Yes,102.25,1359,Yes,B13170
9190-MFJLN,Month-to-month,Yes,95.9,1777.9,Yes,B13171
6198-PNNSZ,One year,No,109.8,6109.65,No,B13172
3317-VLGQT,Month-to-month,Yes,78.1,1122.4,No,B13173
4132-POCZS,Month-to-month,Yes,39.9,2020.9,No,B13174
5614-DNZCE,Two year,Yes,64.9,3795.45,No,B13175
